不	AD

出	VV

这种	NR

房子	NN

有	VE

多么	AD

好	VA

必须	VV

对	VA

他们	PN

说	VV

我	PN

看见	VV

了	PU

一	CD

栋	M

价值	NN

十万	CD

法郎	NN

的	DEG

房子	NN

那么	AD

他们	PN

就	AD

惊叫	VV

道	NN

多么	AD

漂亮	VA

的	DEG

房子	NN

啊	IJ

要是	CS

你	PN

对	VA

他们	PN

说	VV

小	VA

王子	NN

存在	VV

的	DEG

证据	NN

就	AD

是	VC

他	PN

非常	AD

漂亮	VA

他	PN

笑	VV

着	VV

想	VV

要	VV

一	CD

只	AD

羊	NN

他	PN

想	VV

要	VV

一	CD

只	AD

小	VA

羊	NN

这	PN

就	AD

证明	VV

他	PN

的	DEG

存在	VV

但是	AD

告诉	VV

他们	PN

有	VE

什么	PN

好处	NN

呢	SP

他们	PN

一定	AD

会	VV

耸耸	VV

肩膀	NN

把	BA

你	PN

当作	VV

孩子	NN

看待	VV

但是	AD

如果	CS

你	PN

对	VA

他们	PN

说	VV

小	VA

王子	NN

来自	VV

的	DEG

星球	NN

就	AD

是	VC

小	VA

行星	NN

B612	NR

那么	AD

他们	PN

就	AD

十分	AD

信服	VV

他们	PN

就	AD

不	AD

会	VV

提出	VV

一	CD

大	VA

堆	VV

问题	NN

来	VV

和	P

你	PN

纠缠	VV

他们	PN

就	AD

是	VC

这样	VA

的	DEG

小	VA

孩子们	NN

对	VA

大人们	NN

应该	VV

宽厚	NN

些	CD

不	AD

要	VV

埋怨	VV

他们	PN

当然	AD

对	VA

我们	PN

懂得	VV

生活	NN

的	DEG

人	NN

来说	LC

我们	PN

才	AD

不	AD

在乎	VV

那些	DT

编号	NN

呢	SP

我	PN

真	VA

愿意	VV

像	AD

讲	VV

神话	NN

那样	VA

来	VV

开始	VV

这个	PN

故事	NN

我	PN

真	VA

想	VV

这样	VA

说	VV

从前	NT

呀	IJ

有	VE

一	CD

个	M

小	VA

王子	NN

他	PN

住	VV

在	P

一	CD

个	M

和	P

他	PN

身体	NN

差不多	VA

大	VA

的	DEG

星球	NN

上	VV

他	PN

希望	VV

有	VE

一	CD

个	M

朋友	NN

对	VA

懂得	VV

生活	NN

的	DEG

人	NN

来说	LC

这样	VA

说	VV

就	AD

显得	VV

真实	VA

我	PN

可	AD

不	AD

喜欢	VV

人们	NN

轻率	VA

地	NN

读	VV

我	PN

的	DEG

书	NN

我	PN

在	P

讲述	VV

这些	DT

往事	NN

时	NN

心情	NN

是	VC

很	AD

难过	VA

的	DEG

我	PN

的	DEG

朋友	NN

带	VV

着	VV

他	PN

的	DEG

小羊	NN

已经	AD

离去	VV

六	CD

年	NN

了	PU

我	PN

之所以	AD

在	P

这里	PN

尽力	AD

地	NN

把	BA

他	PN

描写	VV

出来	VV

就	AD

是	VC

为了	P

不要	AD

忘记	VV

他	PN

忘记	VV

一	CD

个	M

朋友	NN

这	PN

太	AD

叫	VV

人	NN

悲伤	VA

了	PU

并	AD

不	AD

是	VC

所有	DT

的	DEG

人	NN

都	AD

有	VE

过	VV

一	CD

个	M

朋友	NN

再	AD

说	VV

我	PN

也	AD

可能	VV

变成	VV

那些	DT

大人	NN

那样	VA

只	AD

对	VA

数字	NN

感	VV

兴趣	NN

也	AD

正	AD

是	VC

为了	P

这个	PN

缘故	NN

我	PN

买	VV

了	PU

一	CD

盒	NN

颜料	NN

和	P

一些	CD

铅笔	NN

像	AD

我	PN

这样	VA

年纪	NN

的	DEG

人	NN

而且	AD

除了	P

六	CD

岁	M

时	NN

画	NN

过	VV

闭	VV

着	VV

肚皮	NN

的	DEG

和	P

开	VV

着	VV

肚皮	NN

的	DEG

巨蟒	NN

外	NN

别的	DT

什么	PN

也	AD

没有	VE

尝试	VV

过	VV

现在	NT

重新	AD

再	AD

来	VV

画画	VV

真	VA

费劲	VA

啊	IJ

当然	AD

我	PN

一定	AD

要	VV

把	BA

这些	DT

画	NN

尽量	AD

地	NN

画	NN

得	VV

逼真	VA

但	AD

我	PN

自己	PN

也	AD

没有	VE

把握	VV

一	CD

张	NR

画	NN

得	VV

还	AD

可以	VV

另	AD

一	CD

张	NR

就	AD

不	AD

像	AD

了	PU

还有	AD

身材	NN

大小	VA

我	PN

画	NN

得	VV

有点儿	AD

不	AD

准确	VA

在	P

这个	PN

地方	NN

小	VA

王子	NN

画	NN

得	VV

太	AD

大	VA

了	PU

些	CD

另	AD

一	CD

个	M

地方	NN

又	AD

画	NN

得	VV

太	AD

小	VA

了	PU

些	CD

对	VA

他	PN

衣服	NN

的	DEG

颜色	NN

我	PN

也	AD

拿	VV

不	AD

准	VA

于是	AD

我	PN

就	AD

摸索	VV

着	VV

这么	AD

试试	VV

那么	AD

改改	VV

画	NN

个	M

大概	AD

齐	VA

我	PN

很	AD

可能	VV

在	P

某些	DT

重要	VA

的	DEG

细节	NN

上	VV

画	NN

错	VA

了	PU

这	PN

就	AD

得	VV

请	VV

大家	PN

原谅	VV

我	PN

了	PU

因为	P

我	PN

的	DEG

这个	PN

朋友	NN

从来	AD

也	AD

不	AD

加	VV

说明	VV

解释	VV

他	PN

认为	VV

我	PN

同	VA

他	PN

一样	VA

可是	AD

很	AD

遗憾	VA

我	PN

却	AD

不	AD

能	VV

透过	P

盒子	NN

看见	VV

小羊	NN

我	PN

大概	AD

有点儿	AD

和	P

大人们	NN

差不多	VA

我	PN

一定	AD

是	VC

变	VV

老	VA

了	PU

每天	AD

我	PN

都	AD

了解	VV

到	VV

一些	CD

关于	P

小	VA

王子	NN

的	DEG

星球	NN

他	PN

的	DEG

出走	VV

和	P

旅行	NN

等	VV

事情	NN

这些	DT

都	AD

是	VC

偶然	VA

从	P

各种	NN

反应	NN

中	NR

慢慢	VA

得到	VV

的	DEG

就	AD

这样	VA

第三	OD

天	NN

我	PN

就	AD

了解	VV

到	VV

关于	P

猴面包树	VV

的	DEG

悲剧	NN

这	PN

一	CD

次	M

又	AD

是	VC

因为	P

羊	NN

的	DEG

事情	NN

突然	AD

小	VA

王子	NN

好像	AD

是	VC

非常	AD

担心	VV

地	NN

问	VV

我	PN

道	NN

羊	NN

吃	VV

小	VA

灌木	NN

这	PN

是	VC

真	VA

的	DEG

吗	SP

是	VC

的	DEG

是	VC

真	VA

的	DEG

啊	IJ

我	PN

真	VA

高兴	VA

我	PN

不	AD

明白	VA

羊	NN

吃	VV

小	VA

灌木	NN

这	PN

件	M

事儿	NN

为什么	AD

如此	VA

重要	VA

可	AD

小	VA

王子	NN

又	AD

说	VV

道	NN

因此	AD

它们	PN

也	AD

吃	VV

猴面包树	VV

啰	NN

我	PN

对	VA

小	VA

王子	NN

说	VV

猴面包树	VV

可	AD

不是	CC

小	VA

灌木	NN

而	AD

是	VC

像	AD

教堂	NN

那么	AD

大	VA

的	DEG

大树	NN

即便	CS

是	VC

带回	VV

一群	NN

大象	NN

也	AD

啃	VV

不	AD

了	PU

一	CD

棵	M

猴面包树	VV

一	CD

群	NN

大象	NN

这种	NR

想法	NN

使	VV

小	VA

王子	NN

发笑	VV

那	PN

可	AD

得	VV

把	BA

这些	DT

大象	NN

一	CD

只	AD

叠	M

一	CD

只	AD

地	NN

磊	NN

起来	VV

他	PN

很	AD

有	VE

见识	VV

地	NN

说	VV

猴面包树	VV

在	P

长大	VV

之前	AD

开始	VV

也	AD

是	VC

小小	VA

的	DEG

那	PN

是	VC

不错	VA

我	PN

说	VV

可是	AD

为什么	AD

你	PN

想	VV

叫	VV

你	PN

的	DEG

羊	NN

去	VV

吃	VV

小	VA

猴面包树	VV

呢	SP

他	PN

回答	VV

我	PN

道	NN

唉	IJ

这	PN

还	AD

用	VV

说	VV

似乎	AD

这	PN

是	VC

不言而喻	VV

的	DEG

可是	AD

我	PN

自己	PN

要	VV

费	NN

很	AD

大	VA

的	DEG

心劲儿	NN

才	AD

能	VV

弄	VV

懂	VV

这	PN

个	M

问题	NN

原来	AD

在	P

小	VA

王子	NN

的	DEG

星球	NN

上	VV

就	AD

像	AD

其他	DT

所有	DT

星球	NN

上	VV

一样	VA

有	VE

好	VA

草	NN

和	P

坏	VA

草	NN

因此	AD

也	AD

就	AD

有	VE

益	NN

草	NN

的	DEG

草籽	NN

和	P

毒	VA

草	NN

的	DEG

草籽	NN

可是	AD

草籽	NN

是	VC

看	VV

不	AD

见	VV

的	DEG

它们	PN

沉睡	VV

在	P

泥土	NN

里	NN

直	AD

到	VV

其中	NN

的	DEG

一	CD

粒	M

忽然	AD

想	VV

要	VV

苏醒	NR

过来	VV

于是	AD

它	PN

就	AD

伸展	VV

开	VV

身子	NN

开始	VV

腼腆	VA

地	NN

朝着	P

太阳	NN

长	VA

出	VV

一	CD

棵	M

秀丽	VA

可爱	VA

的	DEG

小	VA

嫩苗	NN

如果	CS

是	VC

小	VA

萝卜	NN

或	CC

是	VC

玫瑰	NN

的	DEG

嫩苗	NN

就	AD

让	VV

它	PN

去	VV

自由	VA

地	NN

生长	VV

如果	CS

是	VC

一	CD

棵	M

坏	VA

苗	NR

一旦	CS

被	LB

辨认	VV

出来	VV

就	AD

应该	VV

马上	AD

把	BA

它	PN

拔掉	VV

因为	P

在	P

小	VA

王子	NN

的	DEG

星球	NN

上	VV

有些	DT

非常	AD

可怕	VA

的	DEG

种子	NN

这	PN

就	AD

是	VC

猴面包树	VV

的	DEG

种子	NN

在	P

那里	PN

的	DEG

泥土	NN

里	NN

这	PN

种	VV

种子	NN

多	VA

得	VV

成灾	NN

而	AD

一	CD

棵	M

猴面包树	VV

苗	NR

假如	CS

你	PN

拔	VV

得	VV

太	AD

迟	VA

就	AD

再也	NR

无法	AD

把	BA

它	PN

清除	VV

掉	VV

它	PN

就	AD

会	VV

盘踞	VV

整个	DT

星球	NN

它	PN

的	DEG

树根	NN

能	VV

把	BA

星球	NN

钻	VV

透	VA

如果	CS

星球	NN

很	AD

小	VA

而	AD

猴面包树	VV

很	AD

多	VA

它	PN

就	AD

把	BA

整	NN

个	M

星球	NN

搞	VV

得	VV

支离破碎	VV

这	PN

是	VC

个	M

纪律	NN

问题	NN

小	VA

王子	NN

后来	AD

向	P

我	PN

解释	VV

道	NN

当	P

你	PN

早上	NT

梳洗	NR

完毕	VV

以后	AD

必须	VV

仔细	VA

地	NN

给	VV

星球	NN

梳洗	NR

必须	VV

规定	VV

自己	PN

按时	AD

去	VV

拔	VV

掉	VV

猴面包树	VV

苗	NR

这	PN

种	VV

树苗	NN

小	VA

的	DEG

时候	NN

与	P

玫瑰	NN

苗	NR

差不多	VA

一旦	CS

可以	VV

把	BA

它们	PN

区别	NN

开	VV

的	DEG

时候	NN

就	AD

要	VV

把	BA

它	PN

拔掉	VV

这	PN

是	VC

一	CD

件	M

非常	AD

乏味	VA

的	DEG

工作	NN

但	AD

很	AD

容易	VA

小	VA

王子	NN

说	VV

有	VE

一	CD

天	NN

他	PN

劝	VV

我	PN

用心	VV

地	NN

画	NN

一	CD

幅	M

漂亮	VA

的	DEG

图画	NN

好	VA

叫	VV

我	PN

家乡	NN

的	DEG

孩子们	NN

对	VA

这	PN

件	M

事	NN

有	VE

一	CD

个	M

深刻	VA

的	DEG

印象	NN

他	PN

还	AD

对	VA

我	PN

说	VV

如果	CS

将来	NT

有	VE

一	CD

天	NN

他们	PN

出外	VV

旅行	NN

这	PN

对	VA

他们	PN

是	VC

很	AD

有用	VA

的	DEG

有时候	AD

人们	NN

把	BA

自己	PN

的	DEG

工作	NN

推	VV

到	VV

以后	AD

去	VV

做	VV

并	AD

没有	VE

什么	PN

妨害	VV

但	AD

要	VV

遇到	VV

拔	VV

猴面包树	VV

苗	NR

这	PN

种	VV

事	NN

那	PN

就	AD

非	AD

造成	VV

大	VA

灾难	NN

不可	VV

我	PN

遇到	VV

过	VV

一	CD

个	M

星球	NN

上面	NN

住	VV

着	VV

一	CD

个	M

懒	VA

家伙	NN

他	PN

放	VV

过	VV

了	PU

三	CD

棵	M

小	VA

树苗	NN

于是	AD

根据	P

小	VA

王子	NN

的	DEG

说明	VV

我	PN

把	BA

这个	PN

星球	NN

画	NN

了	PU

下来	VV

我	PN

从来	AD

不	AD

大	VA

愿意	VV

以	P

道学家	NN

的	DEG

口吻	NN

来	VV

说话	VV

可是	AD

猴面包树	VV

的	DEG

危险	VA

大家	PN

都	AD

不	AD

大	VA

了解	VV

对	VA

迷失	VV

在	P

小	VA

行星	NN

上	VV

的	DEG

人	NN

来说	LC

危险性	NN

非常	AD

之	PN

大	VA

因此	AD

这	PN

一	CD

回	VV

我	PN

贸然	AD

打破	VV

了	PU

我	PN

的	DEG

这	PN

种	VV

不	AD

喜欢	VV

教训	NN

人	NN

的	DEG

惯例	NN

孩子们	NN

我	PN

说	VV

要	VV

当心	VV

那些	DT

猴面包树	VV

呀	IJ

为了	P

叫	VV

我	PN

的	DEG

朋友们	NN

警惕	NN

这	PN

种	VV

危险	VA

他们	PN

同	VA

我	PN

一样	VA

长期以来	AD

和	P

这	PN

种	VV

危险	VA

接触	VV

却	AD

没有	VE

意识	NN

到	VV

它	PN

的	DEG

危险性	NN

我	PN

花	VV

了	PU

很	AD

大	VA

的	DEG

功夫	NN

画	NN

了	PU

这	PN

幅	M

画	NN

我	PN

提出	VV

的	DEG

这	PN

个	M

教训	NN

意义	NN

是	VC

很	AD

重大	VA

的	DEG

花	VV

点儿	M

功夫	NN

是	VC

很	AD

值得	VV

的	DEG

你们	PN

也许	AD

要	VV

问	VV

为什么	AD

这	PN

本	DT

书	NN

中	NR

别的	DT

画	NN

都	AD

没有	VE

这	PN

副	JJ

画	NN

那么	AD

壮观	VA

呢	SP

回答	VV

很	AD

简单	VA

我	PN

也	AD

试	VV

了	PU

别的	DT

画	NN

我	PN

也	AD

曾经	AD

试图	VV

画	NN

得	VV

好	VA

些	CD

却	AD

没	AD

成功	VA

而	AD

当	P

我	PN

画	NN

猴面包树	VV

时	NN

有	VE

一	CD

种	VV

急切	AD

的	DEG

心情	NN

在	P

激励	VV

着	VV

我	PN

啊	IJ

小	VA

王子	NN

就	AD

这样	VA

我	PN

逐渐	AD

懂得	VV

了	PU

你	PN

那	PN

忧郁	VA

的	DEG

生活	NN

过去	NT

相当	AD

长	VA

的	DEG

时间	NN

里	NN

你	PN

唯一	JJ

的	DEG

乐趣	NN

就	AD

是	VC

观赏	VV

那	PN

夕阳西下	NN

的	DEG

温柔	VA

晚景	NN

这个	PN

新	VA

的	DEG

细节	NN

是	VC

我	PN

在	P

第四	OD

天	NN

早晨	NT

知道	VV

的	DEG

你	PN

当时	NT

对	VA

我	PN

说	VV

道	NN

我	PN

喜欢	VV

看	VV

日落	NN

我们	PN

去	VV

看	VV

一	CD

回	VV

日落	NN

吧	SP

可是	AD

得	VV

等	VV

着	VV

我	PN

说	VV

等	VV

什么	PN

等	VV

太阳	NN

落山	VV

我们	PN

必须	VV

等	VV

到	VV

那个	DT

时候	NN

开始	VV

你	PN

显得	VV

很	AD

惊奇	VA

的	DEG

样子	NN

随后	AD

你	PN

笑	VV

自己	PN

的	DEG

糊涂	VA

你	PN

对	VA

我	PN

说	VV

我	PN

总	JJ

以为	VV

是	VC

在	P

我	PN

的	DEG

家乡	NN

呢	SP

确实	VA

大家	PN

都	AD

知道	VV

在	P

美国	NR

是	VC

正午	NT

时分	NN

在	P

法国	NR

正	AD

夕阳西下	NN

只要	CS

在	P

一	CD

分钟	NN

内	NN

赶到	VV

法国	NR

就	AD

可	AD

看到	VV

日落	NN

可惜	VA

法国	NR

是	VC

那么	AD

的	DEG

遥远	VA

而	AD

在	P

你	PN

那样	VA

的	DEG

小	VA

行星	NN

上	VV

你	PN

只要	CS

把	BA

你	PN

的	DEG

椅子	NN

挪动	VV

几	CD

步	NN

就	AD

行	VA

了	PU

这样	VA

你	PN

便	VA

可	AD

随时	AD

看到	VV

你	PN

想	VV

看	VV

的	DEG

夕阳	NN

余晖	NN

一	CD

天	NN

我	PN

看见	VV

过	VV

四十三	CD

次	M

日落	NN

你	PN

对	VA

我	PN

说	VV

过	VV

一会儿	NN

你	PN

又	AD

说	VV

你	PN

知道	VV

当	P

人们	NN

感到	VV

非常	AD

苦闷	VA

时	NN

总	JJ

是	VC

喜欢	VV

日落	NN

的	DEG

你	PN

怎么	VA

会	VV

这么	AD

苦闷	VA

我	PN

问	VV

一	CD

天	NN

四十三	CD

次	M

但是	AD

小	VA

王子	NN

没有	VE

回答	VV

第五	OD

天	NN

还是	AD

羊	NN

的	DEG

事儿	NN

把	BA

小	VA

王子	NN

的	DEG

生活	NN

秘密	VA

向	P

我	PN

揭开	VV

了	PU

好像	AD

默默	AD

地	NN

思索	VV

了	PU

很	AD

长	VA

时间	NN

以后	AD

得出	VV

了	PU

什么	PN

结果	AD

一样	VA

他	PN

突然	AD

没头没脑	VV

地	NN

问	VV

我	PN

羊	NN

要是	CS

吃	VV

小	VA

灌木	NN

它	PN

也	AD

要	VV

吃	VV

花	VV

啰	NN

羊	NN

它	PN

碰到	VV

什么	PN

吃	VV

什么	PN

我	PN

回答	VV

连	AD

有	VE

刺儿	NN

的	DEG

花	VV

也	AD

吃	VV

吗	SP

有	VE

刺	VV

的	DEG

也	AD

吃	VV

那么	AD

刺	VV

有	VE

什么	PN

用	VV

呢	SP

我	PN

不	AD

知道	VV

该	DT

怎么	VA

回答	VV

那会儿	AD

我	PN

正	AD

忙	VA

着	VV

要	VV

从	P

发动机	NN

上	VV

卸下	VV

一	CD

颗	M

拧	VV

得	VV

太	AD

紧	VA

的	DEG

螺丝	NN

我	PN

发现	VV

机器	NN

故障	NN

似乎	AD

很	AD

严重	VA

饮水	NN

也	AD

快	VA

完	VV

了	PU

担心	VV

可能	VV

发生	VV

最	AD

坏	VA

的	DEG

情况	NN

心里	NN

很	AD

着急	VV

那么	AD

刺	VV

有	VE

什么	PN

用	VV

呢	SP

小	VA

王子	NN

一旦	CS

提出	VV

了	PU

问题	NN

从来	AD

不	AD

会	VV

放过	VV

这个	PN

该死	JJ

的	DEG

螺丝	NN

使	VV

我	PN

很	AD

恼火	VA

我	PN

于是	AD

就	AD

随便	VA

回答	VV

了	PU

他	PN

一	CD

句	M

刺	VV

么	NN

什么	PN

用	VV

都	AD

没有	VE

这	PN

纯粹	VA

是	VC

花	VV

的	DEG

恶劣	VA

表现	NN

噢	IJ

可是	AD

他	PN

沉默	VA

了	PU

一会儿	NN

之后	AD

怀	VV

着	VV

不满	VA

的	DEG

心情	NN

冲	VV

我	PN

说	VV

我	PN

不	AD

信	NN

花	VV

是	VC

弱小	VA

的	DEG

它们	PN

是	VC

淳朴	JJ

的	DEG

它们	PN

总是	AD

设法	VV

保护	VV

自己	PN

以为	VV

有	VE

了	PU

刺	VV

就	AD

可以	VV

显出	VV

自己	PN

的	DEG

厉害	VA

我	PN

默不作声	NN

我	PN

当时	NT

想	VV

的	DEG

如果	CS

这个	PN

螺丝	NN

再	AD

和	P

我	PN

作对	VV

我	PN

就	AD

一	CD

锤子	NN

敲	VV

掉	VV

它	PN

小	VA

王子	NN

又	AD

来	VV

打搅	VV

我	PN

的	DEG

思绪	NN

了	PU

你	PN

却	AD

认为	VV

花	VV

算了	VV

吧	SP

我	PN

喊	VV

道	NN

算了	VV

吧	SP

算了	VV

吧	SP

我	PN

什么	PN

也	AD

不	AD

认为	VV

我	PN

是	VC

随便	VA

回答	VV

你	PN

的	DEG

我	PN

可	AD

有	VE

正经	NN

事	NN

要	VV

做	VV

他	PN

惊讶	VA

地	NN

看	VV

着	VV

我	PN

正经	NN

事	NN

他	PN

瞅	NN

着	VV

我	PN

手	NN

拿	VV

锤子	NN

手指	NN

沾满	VV

了	PU

油污	NN

伏	VV

在	P

一	CD

个	M

在	P

他	PN

看来	VV

丑不可言	NR

的	DEG

机件	NN

上	VV

你	PN

说话	VV

就	AD

和	P

那些	DT

大人	NN

一样	VA

这	PN

话	NN

使	VV

我	PN

有点儿	AD

难堪	NN

可是	AD

他	PN

又	AD

尖刻无情	NN

地	NN

说	VV

道	NN

你	PN

什么	PN

都	AD

分	VV

不	AD

清	VA

你	PN

把	BA

什么	PN

都	AD

混	VV

在	P

一起	AD

他	PN

着实	AD

非常	AD

恼火	VA

摇动	VV

着	VV

脑袋	NN

金黄色	NN

的	DEG

头发	NN

随	VV

风	NN

颤动	VV

着	VV

我	PN

到	VV

过	VV

一	CD

个	M

星球	NN

上面	NN

住	VV

着	VV

一	CD

个	M

红脸	NN

先生	NN

他	PN

从来	AD

没	AD

闻	VV

过	VV

一	CD

朵	M

花	VV

他	PN

从来	AD

没有	VE

看	VV

过	VV

一	CD

颗	M

星星	NR

他	PN

什么	PN

人	NN

也	AD

没有	VE

喜欢	VV

过	VV

除了	P

算账	VV

以外	AD

他	PN

什么	PN

也	AD

没有	VE

做	VV

过	VV

他	PN

整天	AD

同	VA

你	PN

一样	VA

老是	AD

说	VV

我	PN

有	VE

正经	NN

事	NN

我	PN

是	VC

个	M

严肃	VA

的	DEG

人	NN

这	PN

使	VV

他	PN

傲气	NN

十足	VA

他	PN

简直	AD

不	AD

像	AD

是	VC

个	M

人	NN

他	PN

是	VC

个	M

蘑菇	NN

是	VC

个	M

什么	PN

是	VC

个	M

蘑菇	NN

小	VA

王子	NN

当时	NT

气	NN

得	VV

脸色	NN

发	VV

白	VA

几百万	CD

年	NN

以来	LC

花儿	NN

都	AD

在	P

制造	VV

着	VV

刺	VV

几百万	CD

年	NN

以来	LC

羊	NN

仍然	AD

在	P

吃	VV

花	VV

要	VV

搞	VV

清楚	VA

为什么	AD

花儿	NN

费	NN

那么	AD

大	VA

劲儿	NN

给	VV

自己	PN

制造	VV

没有	VE

什么	PN

用	VV

的	DEG

刺	VV

这	PN

难道	AD

不	AD

是	VC

正经	NN

事儿	NN

难道	AD

羊	NN

和	P

花	VV

之间	NN

的	DEG

战争	NN

不	AD

重要	VA

这	PN

难道	AD

不	AD

比	P

那个	DT

大	VA

胖子	NN

红	VA

脸	NN

先生	NN

的	DEG

账目	NN

更	AD

重要	VA

如果	CS

我	PN

认识	VV

一	CD

朵	M

人世	NN

间	M

唯一	JJ

的	DEG

花	VV

只有	AD

我	PN

的	DEG

星球	NN

上	VV

有	VE

它	PN

别的	DT

地方	NN

都	AD

不	AD

存在	VV

而	AD

一	CD

只	AD

小	VA

羊	NN

糊里糊涂	VV

就	AD

这样	VA

把	BA

它	PN

一下子	AD

毁掉	VV

了	PU

这	PN

难道	AD

不	AD

重要	VA

他	PN

的	DEG

脸	NN

气	NN

得	VV

发红	VV

然后	AD

又	AD

接着	AD

说道	VV

如果	CS

有	VE

人	NN

爱上	VV

了	PU

在	P

这	PN

亿万	CD

颗	M

星星	NR

中	NR

独一无二	VV

的	DEG

一	CD

株	M

花	VV

当	P

他	PN

看	VV

着	VV

这些	DT

星星	NR

的	DEG

时候	NN

这	PN

就	AD

足以	VV

使	VV

他	PN

感到	VV

幸福	VA

他	PN

可以	VV

自言自语	NN

地	NN

说	VV

我	PN

的	DEG

那	PN

朵	M

花	VV

就	AD

在	P

其中	NN

的	DEG

一	CD

颗	M

星星	NR

上	VV

但是	AD

如果	CS

羊	NN

吃	VV

掉	VV

了	PU

这	PN

朵	M

花	VV

对	VA

他	PN

来	VV

说	VV

好像	AD

所有	DT

的	DEG

星星	NR

一下子	AD

全	VA

都	AD

熄灭	VV

了	PU

一样	VA

这	PN

难道	AD

也	AD

不	AD

重要	VA

吗	SP

他	PN

无法	AD

再	AD

说	VV

下去	VV

了	PU

突然	AD

泣不成声	VV

夜幕	NN

已经	AD

降临	VV

我	PN

放下	VV

手	NN

中	NR

的	DEG

工具	NN

我	PN

把	BA

锤子	NN

螺钉	NN

饥渴	VV

死亡	VV
